topicId,level,lesson,english,italian,issueType
"docker-k8s",21,"dk_gitops_4","A/B Testing","A/B Testing",identical-translation
"docker-k8s",21,"dk_gitops_4","Argo Rollouts","Argo Rollouts",identical-translation
"docker-k8s",21,"dk_gitops_4","Analysis Run","AnalysisRun",near-identical-translation
"docker-k8s",21,"dk_gitops_4","Promotion","Promozione",near-identical-translation
"docker-k8s",21,"dk_gitops_4","Shadow Traffic","Shadow traffic",identical-translation
"docker-k8s",22,"dk_op_1","CRD","CRD",identical-translation
"docker-k8s",22,"dk_op_1","Validation","Validazione",near-identical-translation
"docker-k8s",22,"dk_op_1","Status Subresource","Status subresource",identical-translation
"docker-k8s",22,"dk_op_1","Finalizer","Finalizer",identical-translation
"docker-k8s",22,"dk_op_2","Watch","Watch",identical-translation
"docker-k8s",22,"dk_op_2","Informer","Informer",identical-translation
"docker-k8s",22,"dk_op_2","Idempotent","Idempotente",near-identical-translation
"docker-k8s",22,"dk_op_3","Operator SDK","Operator SDK",identical-translation
"docker-k8s",22,"dk_op_3","Kubebuilder","Kubebuilder",identical-translation
"docker-k8s",22,"dk_op_3","controller-runtime","controller-runtime",identical-translation
"docker-k8s",22,"dk_op_3","Reconciler","Reconciler",identical-translation
"docker-k8s",22,"dk_op_3","OperatorHub","OperatorHub",identical-translation
"docker-k8s",22,"dk_op_3","OLM","OLM",identical-translation
"docker-k8s",22,"dk_op_4","Prometheus Operator","Prometheus Operator",identical-translation
"docker-k8s",22,"dk_op_4","Strimzi","Strimzi",identical-translation
"docker-k8s",22,"dk_op_4","Velero","Velero",identical-translation
"docker-k8s",22,"dk_op_4","External DNS","External DNS",identical-translation
"docker-k8s",22,"dk_op_4","MetalLB","MetalLB",identical-translation
"docker-k8s",22,"dk_op_4","Crossplane","Crossplane",identical-translation
"docker-k8s",22,"dk_op_4","Knative","Knative",identical-translation
"docker-k8s",23,"dk_pro_1","CKA","CKA",identical-translation
"docker-k8s",23,"dk_pro_1","CKAD","CKAD",identical-translation
"docker-k8s",23,"dk_pro_1","CKS","CKS",identical-translation
"docker-k8s",23,"dk_pro_2","Topology Spread","Topology Spread",identical-translation
"docker-k8s",23,"dk_pro_2","Anti-Affinity","Anti-affinità",near-identical-translation
"docker-k8s",23,"dk_pro_2","Affinity","Affinità",near-identical-translation
"docker-k8s",23,"dk_pro_2","Taint","Taint",identical-translation
"docker-k8s",23,"dk_pro_2","Bootstrap","Bootstrap",identical-translation
"docker-k8s",23,"dk_pro_3","Disaster Recovery","Disaster Recovery",identical-translation
"docker-k8s",23,"dk_pro_3","RTO","RTO",identical-translation
"docker-k8s",23,"dk_pro_3","RPO","RPO",identical-translation
"docker-k8s",23,"dk_pro_3","Multi-Region","Multi-region",identical-translation
"docker-k8s",23,"dk_pro_3","Failover","Failover",identical-translation
"docker-k8s",23,"dk_pro_4","Multi-Cluster","Multi-cluster",identical-translation
"docker-k8s",23,"dk_pro_4","Cluster API","Cluster API",identical-translation
"docker-k8s",23,"dk_pro_4","KubeFed","KubeFed",identical-translation
"docker-k8s",23,"dk_pro_4","FinOps","FinOps",identical-translation
"docker-k8s",23,"dk_pro_4","Kubecost","Kubecost",identical-translation
"docker-k8s",23,"dk_pro_4","OpenCost","OpenCost",identical-translation
"docker-k8s",23,"dk_pro_4","LimitRange","LimitRange",identical-translation
