topicId,level,lesson,english,italian,issueType
"docker-k8s",18,"dk_k8s_sec_3","runAsNonRoot","esegui non come root (runAsNonRoot)",tautological-example
"docker-k8s",18,"dk_k8s_sec_3","runAsNonRoot","esegui non come root (runAsNonRoot)",trivial-example
"docker-k8s",18,"dk_k8s_sec_3","runAsUser","UID di esecuzione (runAsUser)",tautological-example
"docker-k8s",18,"dk_k8s_sec_3","runAsUser","UID di esecuzione (runAsUser)",trivial-example
"docker-k8s",18,"dk_k8s_sec_3","fsGroup","GID dei volumi (fsGroup)",tautological-example
"docker-k8s",18,"dk_k8s_sec_3","fsGroup","GID dei volumi (fsGroup)",trivial-example
"docker-k8s",18,"dk_k8s_sec_3","seccompProfile","profilo seccomp (seccompProfile)",tautological-example
"docker-k8s",18,"dk_k8s_sec_3","seccompProfile","profilo seccomp (seccompProfile)",trivial-example
"docker-k8s",18,"dk_k8s_sec_4","OPA","Open Policy Agent (OPA)",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","OPA","Open Policy Agent (OPA)",trivial-example
"docker-k8s",18,"dk_k8s_sec_4","Gatekeeper","OPA Gatekeeper / OPA per Kubernetes",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Gatekeeper","OPA Gatekeeper / OPA per Kubernetes",trivial-example
"docker-k8s",18,"dk_k8s_sec_4","Rego","linguaggio policy di OPA (Rego)",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Rego","linguaggio policy di OPA (Rego)",trivial-example
"docker-k8s",18,"dk_k8s_sec_4","ConstraintTemplate","template di policy Gatekeeper (ConstraintTemplate)",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Constraint","istanza di policy Gatekeeper (Constraint)",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Admission Webhook","Webhook di ammissione",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Validating Admission","Ammissione validante",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Mutating Admission","Ammissione mutante",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Mutating Admission","Ammissione mutante",trivial-example
"docker-k8s",18,"dk_k8s_sec_4","Kyverno","Kyverno (policy engine Kubernetes)",tautological-example
"docker-k8s",18,"dk_k8s_sec_4","Kyverno","Kyverno (policy engine Kubernetes)",fake-translation
"docker-k8s",18,"dk_k8s_sec_4","Kyverno","Kyverno (policy engine Kubernetes)",trivial-example
"docker-k8s",18,"dk_k8s_sec_4","Audit Mode","Modalità audit",tautological-example
"docker-k8s",19,"dk_scale_1","HPA","Horizontal Pod Autoscaler (HPA)",tautological-example
"docker-k8s",19,"dk_scale_1","HPA","Horizontal Pod Autoscaler (HPA)",trivial-example
"docker-k8s",19,"dk_scale_1","Target Utilization","Utilizzo target",trivial-example
"docker-k8s",19,"dk_scale_1","minReplicas","repliche minime HPA (minReplicas)",tautological-example
"docker-k8s",19,"dk_scale_1","minReplicas","repliche minime HPA (minReplicas)",trivial-example
"docker-k8s",19,"dk_scale_1","maxReplicas","repliche massime HPA (maxReplicas)",tautological-example
"docker-k8s",19,"dk_scale_1","maxReplicas","repliche massime HPA (maxReplicas)",trivial-example
"docker-k8s",19,"dk_scale_1","Custom Metric","Metrica personalizzata",trivial-example
"docker-k8s",19,"dk_scale_1","External Metric","Metrica esterna",tautological-example
"docker-k8s",19,"dk_scale_1","External Metric","Metrica esterna",trivial-example
"docker-k8s",19,"dk_scale_1","Cooldown Period","Periodo di cooldown",trivial-example
"docker-k8s",19,"dk_scale_1","Stabilization Window","Finestra di stabilizzazione",tautological-example
"docker-k8s",19,"dk_scale_1","metrics-server","metriche delle risorse K8s (metrics-server)",tautological-example
"docker-k8s",19,"dk_scale_1","metrics-server","metriche delle risorse K8s (metrics-server)",trivial-example
"docker-k8s",19,"dk_scale_2","VPA","Vertical Pod Autoscaler (VPA)",tautological-example
"docker-k8s",19,"dk_scale_2","VPA","Vertical Pod Autoscaler (VPA)",trivial-example
"docker-k8s",19,"dk_scale_2","Auto Mode","Modalità Auto",tautological-example
"docker-k8s",19,"dk_scale_2","Auto Mode","Modalità Auto",trivial-example
"docker-k8s",19,"dk_scale_2","Cluster Autoscaler","scaler dei nodi (Cluster Autoscaler)",tautological-example
"docker-k8s",19,"dk_scale_2","Cluster Autoscaler","scaler dei nodi (Cluster Autoscaler)",trivial-example
"docker-k8s",19,"dk_scale_2","Node Group","Gruppo di nodi",trivial-example
"docker-k8s",19,"dk_scale_2","Karpenter","autoscaler nodi AWS-native (Karpenter)",tautological-example
"docker-k8s",19,"dk_scale_2","Karpenter","autoscaler nodi AWS-native (Karpenter)",trivial-example
"docker-k8s",19,"dk_scale_2","Spot Instances","Istanze spot",trivial-example
"docker-k8s",19,"dk_scale_2","Resource Bin Packing","Bin packing risorse",trivial-example
"docker-k8s",19,"dk_scale_2","Resource Recommendation","Raccomandazione risorse",trivial-example
"docker-k8s",19,"dk_scale_2","Right-Sizing","dimensionamento corretto risorse (Right-Sizing)",tautological-example
"docker-k8s",19,"dk_scale_3","PodDisruptionBudget","budget di interruzione pod (PodDisruptionBudget)",trivial-example
"docker-k8s",19,"dk_scale_3","PDB","PodDisruptionBudget (PDB)",tautological-example
"docker-k8s",19,"dk_scale_3","PDB","PodDisruptionBudget (PDB)",trivial-example
"docker-k8s",19,"dk_scale_3","minAvailable","pod minimi disponibili (minAvailable)",tautological-example
"docker-k8s",19,"dk_scale_3","minAvailable","pod minimi disponibili (minAvailable)",trivial-example
"docker-k8s",19,"dk_scale_3","maxUnavailable","maxUnavailable / pod fuori servizio durante l'aggiornamento",tautological-example
"docker-k8s",19,"dk_scale_3","maxUnavailable","maxUnavailable / pod fuori servizio durante l'aggiornamento",fake-translation
"docker-k8s",19,"dk_scale_3","maxUnavailable","",duplicate-across-lessons
"docker-k8s",19,"dk_scale_3","Voluntary Disruption","Interruzione volontaria",tautological-example
"docker-k8s",19,"dk_scale_3","Involuntary Disruption","Interruzione involontaria",trivial-example
"docker-k8s",19,"dk_scale_3","Eviction","sfratto del pod (Eviction)",tautological-example
"docker-k8s",19,"dk_scale_3","Eviction","sfratto del pod (Eviction)",trivial-example
"docker-k8s",19,"dk_scale_3","Eviction API","API di eviction",tautological-example
"docker-k8s",19,"dk_scale_3","Eviction API","API di eviction",trivial-example
"docker-k8s",19,"dk_scale_3","Graceful Termination","Terminazione graceful",tautological-example
"docker-k8s",19,"dk_scale_3","Graceful Termination","Terminazione graceful",trivial-example
"docker-k8s",19,"dk_scale_3","Pod Priority","Priorità del pod",trivial-example
"docker-k8s",19,"dk_scale_4","KEDA","Kubernetes Event-Driven Autoscaling (KEDA)",tautological-example
"docker-k8s",19,"dk_scale_4","KEDA","Kubernetes Event-Driven Autoscaling (KEDA)",trivial-example
"docker-k8s",19,"dk_scale_4","ScaledObject","oggetto KEDA scalabile (ScaledObject)",tautological-example
"docker-k8s",19,"dk_scale_4","ScaledObject","oggetto KEDA scalabile (ScaledObject)",trivial-example
"docker-k8s",19,"dk_scale_4","Scaler","fornitore di metriche KEDA (Scaler)",tautological-example
"docker-k8s",19,"dk_scale_4","Scaler","fornitore di metriche KEDA (Scaler)",trivial-example
"docker-k8s",19,"dk_scale_4","Trigger","evento scatenante (Trigger)",tautological-example
"docker-k8s",19,"dk_scale_4","Trigger","evento scatenante (Trigger)",trivial-example
"docker-k8s",19,"dk_scale_4","Scale to Zero","Scale a zero",near-identical-translation
"docker-k8s",19,"dk_scale_4","Scale to Zero","Scale a zero",trivial-example
"docker-k8s",19,"dk_scale_4","Cron Trigger","Trigger cron",tautological-example
"docker-k8s",19,"dk_scale_4","Cron Trigger","Trigger cron",trivial-example
"docker-k8s",19,"dk_scale_4","Polling Interval","Intervallo di polling",tautological-example
"docker-k8s",19,"dk_scale_4","Polling Interval","Intervallo di polling",trivial-example
"docker-k8s",19,"dk_scale_4","Cooldown","tempo di raffreddamento (Cooldown)",trivial-example
"docker-k8s",19,"dk_scale_4","TriggerAuthentication","autenticazione del trigger KEDA (TriggerAuthentication)",tautological-example
"docker-k8s",19,"dk_scale_4","ScaledJob","Job autoscalato KEDA (ScaledJob)",tautological-example
"docker-k8s",19,"dk_scale_4","ScaledJob","Job autoscalato KEDA (ScaledJob)",trivial-example
"docker-k8s",20,"dk_mon_1","Metrics Server","metrics-server / metriche delle risorse K8s",tautological-example
"docker-k8s",20,"dk_mon_1","Metrics Server","metrics-server / metriche delle risorse K8s",trivial-example
"docker-k8s",20,"dk_mon_1","kubectl top","mostra utilizzo risorse (kubectl top)",tautological-example
"docker-k8s",20,"dk_mon_1","kubectl top","mostra utilizzo risorse (kubectl top)",trivial-example
"docker-k8s",20,"dk_mon_1","Prometheus","Prometheus (sistema monitoring time-series)",tautological-example
"docker-k8s",20,"dk_mon_1","Prometheus","Prometheus (sistema monitoring time-series)",fake-translation
"docker-k8s",20,"dk_mon_1","Prometheus","Prometheus (sistema monitoring time-series)",trivial-example
"docker-k8s",20,"dk_mon_1","PromQL","linguaggio query Prometheus (PromQL)",tautological-example
"docker-k8s",20,"dk_mon_1","ServiceMonitor","CRD scraping servizi (ServiceMonitor)",tautological-example
"docker-k8s",20,"dk_mon_1","PodMonitor","CRD scraping pod (PodMonitor)",tautological-example
"docker-k8s",20,"dk_mon_1","PodMonitor","CRD scraping pod (PodMonitor)",trivial-example
"docker-k8s",20,"dk_mon_1","Exporter","esportatore di metriche (Exporter)",tautological-example
"docker-k8s",20,"dk_mon_1","Exporter","esportatore di metriche (Exporter)",trivial-example
"docker-k8s",20,"dk_mon_1","kube-state-metrics","metriche di stato K8s (kube-state-metrics)",tautological-example
"docker-k8s",20,"dk_mon_1","Scrape Interval","Intervallo di scraping",tautological-example
"docker-k8s",20,"dk_mon_1","Scrape Interval","Intervallo di scraping",trivial-example
"docker-k8s",20,"dk_mon_1","Time Series","Serie temporali",trivial-example
"docker-k8s",20,"dk_mon_2","Liveness Endpoint","Endpoint liveness",trivial-example
"docker-k8s",20,"dk_mon_2","Readiness Endpoint","Endpoint readiness",trivial-example
"docker-k8s",20,"dk_mon_2","Health Check","controllo di salute (Health Check)",tautological-example
"docker-k8s",20,"dk_mon_2","Health Check","controllo di salute (Health Check)",trivial-example
"docker-k8s",20,"dk_mon_2","Golden Signals","latenza, traffico, errori, saturazione (Golden Signals)",tautological-example
"docker-k8s",20,"dk_mon_2","SLO","Service Level Objective (SLO)",tautological-example
"docker-k8s",20,"dk_mon_2","SLO","Service Level Objective (SLO)",trivial-example
